Aalborg University,"기본 계약은 방학까지 사용 가능하며, 청소를 제대로 하지 않거나 고장있는 것을 그대로 두면 보증금이 깎인다. IAO는 학생들의 숙박시설을 책임지지만, 학생들은 직접 계약을 맺고 집을 구할 수도 있다. 숙소 형태가 다양하여 비용도 40-70만원까지 차이가 있다. 교환이 종료될 때는 떠날 때의 청결 상태와 물건 상태가 좋아야 보증금이 돌려받을 수 있다. IAO에서는 방을 랜덤으로 배정하므로 신청할 때 구체적으로 요구하는 것이 좋다."
American University,"미국 대학 기숙사에 대한 사용 시 주의사항으로는 방 열쇠 분실 시 추가 비용 지불, 룸메이트와 해결할 수 없는 문제 발생 시 RA에게 도움 요청, 음주 금지 등이 있으며, 추천 숙박시설로는 학교 근처 아파트와 버크샤이어, 아발론, 그린브라이어 등이 있다. 기숙사 내부 시설로는 공용 화장실, 부엌이 있다. 카펫으로 덮인 바닥이나 높은 침대 등 불편한 점이 있을 수 있으므로 첫 학기는 기숙사에서 생활하고 그 이후에는 아파트를 찾는 것을 추천한다."
"American University (2017-2: WSP, 2018-1: AU Abroad)","내부 기숙사는 식사계획을 포함하고 공용 화장실과 부엌이 있으며, 반면 Berkshire는 교외에 위치하므로 더 자유롭지만 매년 가격 변경 사항을 확인해야합니다."
American University (WSP),"기숙사는 깨끗하고 편리하지만 금주 및 금연이며, 학기가 끝나고 더 머무르고 싶을 경우 미리 머물 곳을 정해야 한다. 아파트나 기숙사 외 숙박시설의 경우도 있으며, 옵션과 가격이 다양하다. 숙박 시, 학교의 금주 및 금연 정책 유의할 것을 권장한다. Wish House와 같은 학교가 운영하는 Off-campus 숙소도 있다."
Aoyama Gakuin University,"교환학생들은 학교의 기숙사에서 생활할 수 있으며, 주의할 점은 기숙사가 멀리 위치하고 기숙사 주변 시설이 제한적이기 때문에 추천하지 않는다는 것이다. 그러나 처음 일본에서 생활하는 사람이라면 기숙사 생활을 추천하며, 기숙사 주변에는 여러 가지 숙박 시설도 있다는 것이다."
Arizona State University,"교환학생들은 기숙사에서 생활하면 다른 교환학생이나 일반 학생들과 친해질 수 있으며, 이벤트에 참여하여 더욱 쉽게 사회생활을 즐길 수 있다. 하지만 기숙사는 오래된 것이 많아 시설이 불편할 수 있으며, 방 할당이 불규칙적일 수 있다. 기숙사 외에는 캠퍼스 근처에 위치한 아파트나 하숙도 가능하다. 이때 중요한 점은 스캠에 대한 주의와 미리 문의하는 것이 좋다."
Arkansas State University,"학교 기숙사를 사용할 때에는 추가 비용이 발생하며, 훼손하지 않으면 큰 문제는 없다. Collegiate Park가 가장 좋은 선택지이며, 다른 곳으로 이동하려면 체크아웃을 제때 해야한다. 학교 기숙사보다 훨씬 저렴한 아파트도 있으므로 추천할 만하다."
Aston University,"교환학생들은 대부분 학교 기숙사 중 Mary Sturge, James Watt를 이용하거나 사설 기숙사를 이용하며, 괜찮은 곳을 찾기 위해서는 가격, 편의시설, 청결도, 치안 등을 잘 고려해야 하고, 계약 내용은 꼼꼼히 확인하도록 추천한다. 학교까지는 15분 거리이다."
Audencia Business School,CAF 신청해서 주택보조금 받기 (월 330유로 중 보조금 100유로). Crous 공공 기숙사 어려워서 여러 사이트 이용해서 집 구해야 함
Audencia Nantes School of Management,"서로 인접한 위치에 오덴시아, 낭트 국립대, 에콜 센트랄 세 대학교가 있고, 기숙사는 에콜 센트랄 학사/석사생들이 많이 사는 사립 기숙사라 개인 신청은 어렵다. 낭트에 있는 한국 분의 연락처를 중개인으로 구해서 기숙사를 구했다. CAF 신청을 미리 준비해야 한다."
Australia National University,기숙사에는 catered와 non-catered 옵션이 있음. Unilodge 기숙사 중 Davey Lodge의 1인실은 혼자 자취하는 느낌이 들어 편함. 기숙사비는 보통 2주에 한 번씩 지불. 기숙사 선택 시 계약 기간도 고려해야 함. B&G Hall은 방이 작지만 키친이 커서 요리하기 용이  6. 기숙사의 계약 기간에는 상관없이 정해진 기간에 대한 비용을 모두 내야 함.
Australian National University,학기 완료 후에도 계속해서 돈을 내야 하기 때문에 계약이 조기 종료되지 않는다.
Autonomous University of Barcelona,"스페인에서 계약 시 은행계좌가 필요하며, 시내 집 구매 시 보증금은 조심해야 하고 여권을 받으시길 추천한다는 내용입니다."
Autonomous University of Madrid,주거 계약 시 보증금 사기에 조심해야 한다는 주의를 당부합니다.
BEM Management School,"프랑스에서의 숙박은 정부기관이 지원하는 CROUS 기숙사를 이용하는 것이 좋으며, 다른 학생들과 함께 거실을 공유하는 것도 좋은 선택이다. 신청은 학교에서 TO를 통해 받으며, 불어를 잘하는 친구가 필요할 수 있다. 시내에서 집을 구하는 것도 가능하지만, 학교까지 멀고 불어를 못하면 어렵다. 기숙사나 집에서는 공용으로 필요한 것을 나누며, 언어는 영어나 불어를 사용한다. 청소는 꼼꼼히 체크하고, deposit은 돌려받을 때 2달 이상 걸릴 수 있다. Domofrance는 비추하며, 보르도 시내에서 살면 프랑스에 사는 기분과 삶의 편안함을 느낄 수 있다."
Beijing Institute of Technology,
Beijing Normal University,
Berlin School of Economics,"기숙사를 이용할 때는 미리 알려야 하며, 주의해야 할 사항은 방음이 안된다는 점이며 타인에게 피해를 주는 행위를 피해야 한다. 기숙사 외에는 베를린의 경우 물가가 싼 편이므로 아파트를 빌리는 경우도 있지만 기숙사 생활을 하는 것이 비용면에서 더 이점이 있다. 중국의 경우 방학 기간에는 경비를 내면 이용 가능하다."
Berlin School of Economics and Law,"일부 기숙사는 시설이 약간 여유가 있지만, 대체로 깨끗하고 안전한 지역에 위치해 있으며, 주변에 매점과 강이 있습니다. 방은 여러 사람이 사용하며, 방타입에 따라 월세가 다릅니다. 기숙사와 학교 사이 거리가 멀기 때문에 주의해야 하며, 예상치 못한 일이 생기면 메일로 연락해야 합니다. 라커를 사용하기 때문에 개인 식기를 넣을 수 있으며, 냉장고를 공유하기 때문에 식음료를 분실할 수 있습니다. 기숙사는 최소한 1달 이전에 예약을 해야 하며, 룸메이트와 규칙을 따로 정해야 합니다. 또한, 대부분의 교환학생들이 함께 지내기 때문에 친목을 다져서 좋았습니다."
Berlin School of Economics and Law Schoneberg Campus,"기숙사는 방학에도 사용 가능하며 경비는 학기 중과 동일하다. 다만 물건 도난이 발생할 수 있으므로 주의가 필요하다. 베를린은 기숙사 시스템이 잘 되어있어 경제적이고 편리하다. 다른 숙박 시설을 찾을 경우, 기숙사와 비교해서 신뢰성 문제가 발생할 수 있기 때문에 되도록 기숙사를 추천한다. 주의사항으로는 퇴실 시 시설을 깨끗하게 사용해야 하며 deposit을 돌려 받으려면 역할과 차례를 정하여 청소를 해야 한다. 방음이 부족한 경우도 있으므로 소음 조절에 주의해야 한다."
Berlin University of Applied Sciences and Technology,
Birmingham City University,"기숙사는 학교 바로 앞에 위치해 있으며, 남녀공통이나 여자 선택에 따라 배정되나 걱정할 필요 없고, 부엌이 있어 편리하다. 다른 곳으로 배정을 받은 경우 계약 기간이 너무 길어지면 기숙사 변경과 계약기간 단축을 요청할 수 있으며, 분할 납부와 일괄 납부 선택이 가능하다."
Boise State University,"기숙사를 이용할 때 주의사항은 특별히 없지만, RA가 Quite Hour에 체크하므로 시끄럽게 하지 않는 것이 좋다. 학교 근처에 저렴하면서도 친구들과 함께 주택처럼 살 수 있는 공간도 있다. 룸메이트와 좋은 관계를 유지하는 것이 좋으며, 기숙사 외에도 아파트에서 생활할 수 있지만, 후속 룸메이트 구하기 어려워 기숙사에 사는 것이 더 편하다. 그리고 기숙사 내 음주와 흡연은 금지되어 있으며, 기숙사 외에도 학교 아파트나 학교 외부에서 계약을 체결하고 월세를 살 수 있지만 거리가 먼 경우도 있다."
Bordeaux ecole de management(현 Kedge business school),4인이서 부엌 공유하는 Shared flat에서 살면서 영어 실력도 향상되고 활기가 있어 좋았으며 돌아와서도 Flatmate들과 연락을 주고받으며 그리워하는 경험을 했다.
Bosphorus University,"주방과 거실 공용공간이 있고 각자 방 하나씩을 가진 스위트 형식의 숙소. 청소는 전문인력이 하며 본인 방의 청소가 필요할 경우 쪽지를 붙여놓으면 된다. 위치가 좋아 무료 헬스장과 트랙이 있는데 너무 비싸서 가격이 중요한 사람은 다른 숙소를 찾는 것이 좋다. 학교가 부촌에 있어 밤에도 조용하고 안전하다. 지하에는 식당, 공부방, 그룹스터디룸, 매점, 세탁소 등이 있다."
CBS International Business School,"Cologne is a city with a lot of students, making it difficult to find housing, so it is recommended to find a place quickly once sent there. The dormitory available is co-ed, and while there can be some hygiene issues, it is a good opportunity to socialize with international students. Apply early for competition is high. There is no need to worry about scams as it is a school dormitory."
CLARKSON UNIVERSITY,"TownHouse는 강의실과 가깝지만 다른 교환학생들과 교류하기에는 불리하며, Woodstock은 교환학생들과 미국 학생들이 많이 살며, 1인실도 있지만 쉐어해도 편하며, 주방이 있어 한국음식도 해먹을 수 있다. 음식값은 비싸기 때문에 요리해서 먹는 것이 좋다."
Ca' Foscari University of Venice,"기숙사 위치가 좋지 않고 시설도 좋지 않지만, 친구를 사귀기에는 재밌게 살 수 있으며, 전 학기에 살았던 한국학생들과 연락을 최대한 시도해보는 것이 좋다."
California State University San Marcos,"기숙사나 홈스테이는 장단점이 있으며, 룸메이트나 가족과 잘 지내는 것이 중요하다. 기숙사 외에도 추천 숙박시설도 있으니 꼼꼼히 검토하기를 추천한다."
"California State University, Long Beach",보수가 필요한 부분이 있으면 office에 부탁하면 된다.
Catholic University of Lille,프랑스 정부에서 제공하는 학생주거지원 비용이 있다.
Catholic University of the Sacred Heart,"온라인으로 방을 구할 때 계약 취소에 주의해야 하며, MIL SERVICE보다 다른 사이트를 이용하는 것이 좋다. 계약서는 꼭 영어로 받고 잘 읽고 사인하고, 필요한 서류는 꼭 챙겨야 한다. 숙소 가격은 일반적으로 월세 650-800유로 선이며 보증금과 공과금 등에 대한 정보도 확인해야 한다. 한인 카페에서 방을 구하거나 해당 지역의 치안 정보를 물어보는 것도 좋은 방법이며, 집을 잘 구하는 것은 운이지만 친구들이 머물렀던 집에 대한 정보도 얻을 수 있다."
Charles University,"교환학생들이 많이 이용하는 Charles University 기숙사는 시설이 낙후되고 2인 1실이며 남녀 공용 샤워실이 많은데, 이에 대한 대체 숙소로 flat mate를 구해 교외 아파트에서 살거나 기숙사 이외의 숙박시설을 이용하는 것을 추천한다."
Chemnitz University of Technology,"기숙사 신청은 빨리 해야 하며, Vetterstrasse 66은 비추천한다."
Chiba University,기숙사 자동 신청은 편리하지만 시설이 낡아 청결한 환경은 아니다. 분실하지 않도록 방 열쇠와 오토록 카드를 조심해야 한다.
Chinese University of Hong Kong,"홍콩 중문대의 기숙사는 방학 때 사용 가능하며 규정을 따라야 한다. 기숙사 사용할 때의 주의사항으로는 성별별 방문시간을 지키고 로컬 학생의 활동에 참여하기를 권장하며, 룸메이트와 함께 사용할 때는 상호 배려가 필요하다. 외부 방문자는 기숙사 외부 추천 숙박시설에서 머물 수 있다. 기숙사별로 활발한 커뮤니티와 이벤트가 있으며, 대청소 주간에는 비워야 한다. 외부인 출입을 제한하는 기숙사도 있다."
Chuo University,"IRC와 Seiseki는 기존에 알고 있던 기숙사와는 다르게 비교적 편한 생활이 가능하며, 교환학생들은 학교에서 제공하는 맨션에 배정되거나 부근 맨션에 배정됩니다. 기숙사는 3가지 종류가 있으며, 학교에서 제공하는 기숙사는 모두 가격이 동일합니다. 수업 형식은 한국 대학과 유사합니다. 숙소 선택시 학교 근처나 시내 선택을 잘 고려해야합니다."
City University of Hong Kong,"대부분의 교환학생들은 기숙사를 이용한다. 기숙사는 대부분 2인실이며, Hall 10과 11이 최신 건물이다. 3인실보다는 2인실을 선택하는 것이 좋다. 기숙사 이용 시 청결에 유의해야 한다. 기숙사 신청은 빨리 해야하며, 홍콩의 집값이 매우 비싸기 때문에 합리적인 선택이다. 기숙사 이용 후 추가로 머물고 싶다면 페널티를 내고 머무는 것이 경제적이다. 기숙사 외 숙박시설은 학교 주변이 비싸며, 기숙사 신청이 어렵다면 미리 예약해야 한다."
Clarkson Univeristy,"교환학생들이 이용하는 기숙사 중에는 Woodstock, Townhouse, Riverside가 있으며, Woodstock이 가장 깔끔하다. 방 구조는 선택할 수 없고 학교에서 정해주며, International Village에서 교환학생들끼리 음식이나 여행을 함께 즐길 수 있다."
Clarkson University,"기숙사는 Woodstock, Townhouse, Riverside 등이 있으며 취사가 가능하다. 룸메이트나 suiteroomie들과 친해져서 불편한 점이 있다면 상의해서 해결해야 한다. 추가 비용을 내야하는 상황이 발생할 수 있으니 입금 기간을 잘 지켜야 한다. 기숙사 외에 Off campus도 있지만 학교허가와 차가 필요하다. 룸메이트와의 관계 조정과 스토브 사용에 유의해야 하며, 타운에는 한 개의 숙박업소와 아파트 등이 있다."
College of Charleston,"작은 학교지만 생활에 필요한 것들이 많이 구비되어 있어 부족함 없이 지낼 수 있으며, 1인1실 혹은 2실1호에 세탁기, 건조기, 식기세척기 등이 있어 편리하다. Kelly나 Philip 기숙사를 추천한다."
Columbia University,"기숙사는 학기 초에 바꿀 수 있으며, 와트 홀은 밤에 파티가 자주 열리므로 파티를 싫어하는 경우 혼자 사는 곳으로 바꿀 수 있다는 것을 고려해야 한다."
Copenhagen Business Academy,코펜하겐 Gammel Kongevej 위치 좋고 통학 용이하나 공유 아파트로 인한 프라이버시 문제 있었음.
Copenhagen University College of Engineering,"기숙사는 공동구역 청소와 열쇠 분실에 대한 벌금 등에 주의해야 하며, 일부 국가에서는 기숙사 대신 외국인 생활단지를 이용해야 한다. 주방과 공용 부엌을 사용할 때는 깨끗하게 사용해야 하며, 청소 담당일과 호칭을 적시키는 게시판을 확인해 벌금을 피해야 한다. 또한, 기숙사 외 추천 숙박시설은 호스텔이나 코펜하겐 공항 근처의 한인센터 등이 있다."
Czech Technical University in Prague,"보증금 예치 후 I-BAN 코드를 제출해야 함. 각 기숙사의 주의 사항은 홈페이지에서 확인 가능. CTU는 다양한 기숙사 제공 (떨어져도 걱정 없음). 기숙사비 유의해서 내야함 (벌금 발생 가능). 음식 선택 시 적당히 해야 함. 기숙사는 다양한 형태가 있지만, 싱쿨레호 추천. 기숙사 신청은 빠르게 해야함 (호스텔 비용 더 비싸다). 빨래/건조기 사용 시 요금이 있음. 싱쿨레호는 인원 제한과 시설 공유. 마사리코바 경쟁률 높음, 싱쿨레호나 스트라호브 추천. 기숙사비는 매달 결제해야 함 (15일 전까지)"
Daito Bunka University,"기숙사 이용 가능하고 가격은 일정하다. 유학생 회관과 일반 맨션 중 유학생 회관을 추천한다. 기숙사 이용 시 벽이 얇은 경우가 있으며, 다른 숙박시설은 제한적이다."
ECOLE SUPERIEUR DE COMMERCE INTERNATIONAL DE PAS DE CALAIS,학교와 멀어서 고생했던 스튜디오 숙소. 주인이 1층에서 살기 때문에 소음이나 파티 등 제약이 있으며 대중교통이 부족한 지역이므로 Google Map으로 주소 확인 후 선택 필요.
EDHEC Business School,"프랑스에서는 기숙사를 이용할 수 없으면 집을 구하기가 매우 어렵고, 집 계약을 따내기 위해서는 각종 증명 서류와 보증인 등의 어려움이 있으며, 사기꾼이 많아서 조심해야 한다. 따라서 에어비앤비에서 묵는 것이 일시적인 해결책이 될 수 있다. 학교 친구들에게 도움을 구하는 것도 도움이 될 수 있다."
EPF School of Engineering,"교환학생 기숙사는 1인실에 작은 주방과 화장실, 침대와 책상이 있으며 RER B선 Fontenay-aux-Roses 역과 도보로 5-10분 거리에 위치해 있습니다. 세탁기와 건조기는 각각 3유로와 1유로를 내야하며 외풍이 있지만 잘 관리된 건물입니다. 325유로의 가격이 제일 큰 메리트이지만 주택 보조금 (CAF)을 받기에는 시간이 짧습니다."
ESADE Business School,방 구하기 어려우니까 집 사진으로 보고 믿지 말고 직접 확인해달라. 집주인에게 연락할 때는 스페인어로 하면 좋다.
Ecole de Management Leonard De Vinci,프랑스에서는 국립 기숙사 외에 집세가 비싸므로 미리 집을 구하는 것이 좋다.
Edith Cowan University,
Elon University,"문장 요약: 여름방학은 불가능하고, 겨울방학은 가능하며 봄방학에는 방 비우기를 해야한다. 기숙사 내에서 사용 시 기물 파손 시 벌금을 부과하며, 화장실 사용 시 청결하게 사용하고 노크 필수이다. 또한, 외국인 학생들이 사는 international pavilion이 추천 숙박시설이며, 중요 건물과 걸어서 5분 거리에 있다."
Emlyon Business School,"The French government funds students studying in France for accommodation through a project called CAF. Anyone can apply as long as they have a housing contract and a French bank account, and they can receive around 50% refund. However, the application process can take up to a month. It is advised to apply as soon as possible upon arrival in France."
Engineering College of Copenhagen,"기숙사에는 각자 방에 화장실과 취사시설이 있으며, 사용할 때 주의해야 할 특별한 사항은 없고, 기숙사마다 다를 수 있다는 것이다."
Enhancing Science Courses by Integrating Python,"ESCIP은 기숙사를 제공하지 않아 학생들이 직접 집주인과 연락하여 방을 구해야 하지만, ESCIP 직원이나 친구들의 도움을 받아야 하며, 대부분의 집은 인터넷이 불가능하고 학교와 멀리 떨어져 있어서 차를 이용하는 것이 편리하며, 방은 co-location으로 이루어진 경우가 많다. 또한, 필요한 물품은 개인적으로 준비해야 하며, 생활에 필요한 시설은 case by case이다."
Erasmus University Rotterdam,"SSH 계약은 시작과 마감 달에 비용을 내야 하고, 4개월 이상 체류하는 경우 City hall registration 확인과 교통비 고려하여 기숙사나 학교 근처 집을 추천한다."
European University of Madrid,"중심지에 위치한 숙소가 좋고, 스페인 집은 겨울에 춥기 때문에 타문화권 학생들은 이를 이해해야 함."
FH Campus Wien,"221유로에 인터넷 5유로를 추가하면서 처음에는 랜선을 살 필요가 있었으며 룸메이트와 함께 사용하는 기숙사와 각자 방이 있는 플랫 메이트가 있음을 주의해야하며, oead를 통해 기숙사를 구할 수 있으며 학교가 작아서 거리도 가깝고 추천 숙박시설 대부분이 oead를 통해 예약됩니다."
FH Kufstein,"기숙사 사용 시 청소와 분리수거 등 역할 분담과 시설 파손에 대한 벌금에 대해 주의해야하며, 기숙사 이외에는 사설 기숙사나 아파트를 렌트하여 살거나 하숙집을 이용할 수 있으나 일부 하숙집은 위생상태가 좋지 않으므로 주의해야한다. 생활하는데에는 큰 불편함은 없으며 파티를 열 경우 주민들의 항의가 들어올 수 있으므로 조용한 분위기를 좋아하는 분이 고르는 것이 좋다."
FHWien of WKW,"기숙사 선택은 개인 생활 방식에 따라 다르며, 빨리 신청하는 것이 좋다. 가격과 시설도 천차만별이며, 외식 대신 요리를 직접 해먹을 경우 공용주방 이용이 조금 불편할 수 있음. 또한 후임자를 찾아야 하는 경우도 있으며, 위치나 방 크기 등을 고려할 때 Oead 기숙사는 저렴한 편이다. 그러나 청소 주기가 상대적으로 적은 점, 공용욕실과 공용주방을 추천하기 어려운 점 등 단점도 존재한다."
Fachhochschule Worms University of Applied Sciences,"위치는 학교에서 거리가 가깝고 인터넷은 한 층에 사는 사람들끼리 돈을 나누어 지불하며, 보증금에서 초과 사용금액을 제한한다. 한달 300원에 인터넷, 전기세, 라디에이터 이용료는 포함되지 않는다. 중간에 인터넷을 사용하지 못한 사례도 있었다."
"Faculty of Economics and Business, University of Zagreb","자그레브에서 집을 구할 수 있는 많은 페이스북 페이지가 있는데, 직접 집을 보지 않고 보증금을 내야 할 경우 사기일 가능성이 있으므로 조심해야 한다. 메일로 연락을 받은 경우 직접 보러 가는 것이 좋으며, 기숙사에서 지내는 것이 가장 편하고 안전한 방법이다."
Fairleigh Dickinson University,"룸쉐어는 외국인 또는 한국인과 함께 할 수 있다. 가격은 홈스테이가 룸쉐어보다 비싸지만, 식사가 포함되어 있어 추천한다. FDU-vancouver는 기숙사가 없고, 웹사이트에서 룸메이트를 구할 수 있다. 숙박 계약은 단기 또는 장기 계약을 명확하게 해야한다. 셰어하우스는 새롭고 넓으며 좋은 환경이다. 홈스테이 배정 전 통학 시간을 계산해보는 것이 좋다. 룸쉐어를 할 때 보증금을 잘 챙겨야 한다."
Fairleigh Dickinson University (Vancouver Campus),"밴쿠버 대학에 기숙사가 없으므로 우벤유 사이트 등을 통해 다운타운 근처의 집을 구하는 것이 좋다. 다운타운 외의 지역에서도 낮은 가격으로 좋은 방을 구할 수 있다. 방 정보는 인터넷 카페에서 확인 가능하며, 홈스테이는 웬만하면 하지 않는 것을 추천한다."
Florida Gulf Coast University,"West Lake Village는 차 없는 학생이 불편할 수 있으며, South Lake Village는 다양한 시설이 제공되지만 North Lake Village는 그렇지 않다."
Florida International University,
Florida State University,"기숙사 신청은 선착순이며 최대한 빨리 해야 확정 지을 수 있고, 추첨은 랜덤이지만 좋은 기숙사는 나이나 학년 순으로 배정되지 않는다. 미리 기숙사 행정실에 문의하고 신청하는 것이 좋다."
